,FileName,ColumnList,WindowSize,NumOfPredictDay,Layer,Loss,Optimizer,BatchSize,Epoch,ValidationSplit,ModelName
283,2409.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,10,"[7, 50, 100, 10]",mse,adam,512,50,0.1,283.h5
284,2409.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,30,"[7, 50, 100, 30]",mse,adam,512,1,0.1,284.h5
285,2409.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,30,"[7, 50, 100, 30]",mse,adam,512,5,0.1,285.h5
286,2409.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,30,"[7, 50, 100, 30]",mse,adam,512,10,0.1,286.h5
287,2409.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,30,"[7, 50, 100, 30]",mse,adam,512,50,0.1,287.h5
288,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,3,"[7, 50, 100, 3]",mse,adam,512,1,0.1,288.h5
289,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,3,"[7, 50, 100, 3]",mse,adam,512,5,0.1,289.h5
290,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,3,"[7, 50, 100, 3]",mse,adam,512,10,0.1,290.h5
291,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,3,"[7, 50, 100, 3]",mse,adam,512,50,0.1,291.h5
292,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,7,"[7, 50, 100, 7]",mse,adam,512,1,0.1,292.h5
293,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,7,"[7, 50, 100, 7]",mse,adam,512,5,0.1,293.h5
294,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,7,"[7, 50, 100, 7]",mse,adam,512,10,0.1,294.h5
295,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,7,"[7, 50, 100, 7]",mse,adam,512,50,0.1,295.h5
296,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,10,"[7, 50, 100, 10]",mse,adam,512,1,0.1,296.h5
297,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,10,"[7, 50, 100, 10]",mse,adam,512,5,0.1,297.h5
298,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,10,"[7, 50, 100, 10]",mse,adam,512,10,0.1,298.h5
299,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,10,"[7, 50, 100, 10]",mse,adam,512,50,0.1,299.h5
300,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,30,"[7, 50, 100, 30]",mse,adam,512,1,0.1,300.h5
301,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,30,"[7, 50, 100, 30]",mse,adam,512,5,0.1,301.h5
302,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,30,"[7, 50, 100, 30]",mse,adam,512,10,0.1,302.h5
303,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,30,"[7, 50, 100, 30]",mse,adam,512,50,0.1,303.h5
304,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,3,"[7, 50, 100, 3]",mse,adam,512,1,0.1,304.h5
305,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,3,"[7, 50, 100, 3]",mse,adam,512,5,0.1,305.h5
306,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,3,"[7, 50, 100, 3]",mse,adam,512,10,0.1,306.h5
307,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,3,"[7, 50, 100, 3]",mse,adam,512,50,0.1,307.h5
308,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,7,"[7, 50, 100, 7]",mse,adam,512,1,0.1,308.h5
309,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,7,"[7, 50, 100, 7]",mse,adam,512,5,0.1,309.h5
310,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,7,"[7, 50, 100, 7]",mse,adam,512,10,0.1,310.h5
311,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,7,"[7, 50, 100, 7]",mse,adam,512,50,0.1,311.h5
312,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,10,"[7, 50, 100, 10]",mse,adam,512,1,0.1,312.h5
313,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,10,"[7, 50, 100, 10]",mse,adam,512,5,0.1,313.h5
314,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,10,"[7, 50, 100, 10]",mse,adam,512,10,0.1,314.h5
315,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,10,"[7, 50, 100, 10]",mse,adam,512,50,0.1,315.h5
316,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,30,"[7, 50, 100, 30]",mse,adam,512,1,0.1,316.h5
317,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,30,"[7, 50, 100, 30]",mse,adam,512,5,0.1,317.h5
318,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,30,"[7, 50, 100, 30]",mse,adam,512,10,0.1,318.h5
319,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,30,"[7, 50, 100, 30]",mse,adam,512,50,0.1,319.h5
320,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,3,"[7, 50, 100, 3]",mse,adam,512,1,0.1,320.h5
321,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,3,"[7, 50, 100, 3]",mse,adam,512,5,0.1,321.h5
322,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,3,"[7, 50, 100, 3]",mse,adam,512,10,0.1,322.h5
323,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,3,"[7, 50, 100, 3]",mse,adam,512,50,0.1,323.h5
324,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,7,"[7, 50, 100, 7]",mse,adam,512,1,0.1,324.h5
325,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,7,"[7, 50, 100, 7]",mse,adam,512,5,0.1,325.h5
326,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,7,"[7, 50, 100, 7]",mse,adam,512,10,0.1,326.h5
327,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,7,"[7, 50, 100, 7]",mse,adam,512,50,0.1,327.h5
328,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,10,"[7, 50, 100, 10]",mse,adam,512,1,0.1,328.h5
329,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,10,"[7, 50, 100, 10]",mse,adam,512,5,0.1,329.h5
330,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,10,"[7, 50, 100, 10]",mse,adam,512,10,0.1,330.h5
331,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,10,"[7, 50, 100, 10]",mse,adam,512,50,0.1,331.h5
332,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,30,"[7, 50, 100, 30]",mse,adam,512,1,0.1,332.h5
333,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,30,"[7, 50, 100, 30]",mse,adam,512,5,0.1,333.h5
334,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,30,"[7, 50, 100, 30]",mse,adam,512,10,0.1,334.h5
335,3008.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,30,"[7, 50, 100, 30]",mse,adam,512,50,0.1,335.h5
336,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,3,"[7, 50, 100, 3]",mse,adam,512,1,0.1,336.h5
337,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,3,"[7, 50, 100, 3]",mse,adam,512,5,0.1,337.h5
338,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,3,"[7, 50, 100, 3]",mse,adam,512,10,0.1,338.h5
339,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,3,"[7, 50, 100, 3]",mse,adam,512,50,0.1,339.h5
340,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,7,"[7, 50, 100, 7]",mse,adam,512,1,0.1,340.h5
341,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,7,"[7, 50, 100, 7]",mse,adam,512,5,0.1,341.h5
342,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,7,"[7, 50, 100, 7]",mse,adam,512,10,0.1,342.h5
343,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,7,"[7, 50, 100, 7]",mse,adam,512,50,0.1,343.h5
344,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,10,"[7, 50, 100, 10]",mse,adam,512,1,0.1,344.h5
345,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,10,"[7, 50, 100, 10]",mse,adam,512,5,0.1,345.h5
346,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,10,"[7, 50, 100, 10]",mse,adam,512,10,0.1,346.h5
347,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,10,"[7, 50, 100, 10]",mse,adam,512,50,0.1,347.h5
348,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,30,"[7, 50, 100, 30]",mse,adam,512,1,0.1,348.h5
349,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,30,"[7, 50, 100, 30]",mse,adam,512,5,0.1,349.h5
350,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,30,"[7, 50, 100, 30]",mse,adam,512,10,0.1,350.h5
351,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",50,30,"[7, 50, 100, 30]",mse,adam,512,50,0.1,351.h5
352,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,3,"[7, 50, 100, 3]",mse,adam,512,1,0.1,352.h5
353,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,3,"[7, 50, 100, 3]",mse,adam,512,5,0.1,353.h5
354,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,3,"[7, 50, 100, 3]",mse,adam,512,10,0.1,354.h5
355,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,3,"[7, 50, 100, 3]",mse,adam,512,50,0.1,355.h5
356,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,7,"[7, 50, 100, 7]",mse,adam,512,1,0.1,356.h5
357,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,7,"[7, 50, 100, 7]",mse,adam,512,5,0.1,357.h5
358,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,7,"[7, 50, 100, 7]",mse,adam,512,10,0.1,358.h5
359,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,7,"[7, 50, 100, 7]",mse,adam,512,50,0.1,359.h5
360,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,10,"[7, 50, 100, 10]",mse,adam,512,1,0.1,360.h5
361,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,10,"[7, 50, 100, 10]",mse,adam,512,5,0.1,361.h5
362,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,10,"[7, 50, 100, 10]",mse,adam,512,10,0.1,362.h5
363,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,10,"[7, 50, 100, 10]",mse,adam,512,50,0.1,363.h5
364,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,30,"[7, 50, 100, 30]",mse,adam,512,1,0.1,364.h5
365,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,30,"[7, 50, 100, 30]",mse,adam,512,5,0.1,365.h5
366,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,30,"[7, 50, 100, 30]",mse,adam,512,10,0.1,366.h5
367,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",100,30,"[7, 50, 100, 30]",mse,adam,512,50,0.1,367.h5
368,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,3,"[7, 50, 100, 3]",mse,adam,512,1,0.1,368.h5
369,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,3,"[7, 50, 100, 3]",mse,adam,512,5,0.1,369.h5
370,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,3,"[7, 50, 100, 3]",mse,adam,512,10,0.1,370.h5
371,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,3,"[7, 50, 100, 3]",mse,adam,512,50,0.1,371.h5
372,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,7,"[7, 50, 100, 7]",mse,adam,512,1,0.1,372.h5
373,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,7,"[7, 50, 100, 7]",mse,adam,512,5,0.1,373.h5
374,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,7,"[7, 50, 100, 7]",mse,adam,512,10,0.1,374.h5
375,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,7,"[7, 50, 100, 7]",mse,adam,512,50,0.1,375.h5
376,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,10,"[7, 50, 100, 10]",mse,adam,512,1,0.1,376.h5
377,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,10,"[7, 50, 100, 10]",mse,adam,512,5,0.1,377.h5
378,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,10,"[7, 50, 100, 10]",mse,adam,512,10,0.1,378.h5
379,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,10,"[7, 50, 100, 10]",mse,adam,512,50,0.1,379.h5
380,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,30,"[7, 50, 100, 30]",mse,adam,512,1,0.1,380.h5
381,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,30,"[7, 50, 100, 30]",mse,adam,512,5,0.1,381.h5
382,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,30,"[7, 50, 100, 30]",mse,adam,512,10,0.1,382.h5
383,3481.csv,"['成交股數', '成交金額', '成交筆數', '開盤價', '最後揭示買價', '最後揭示賣價', '收盤價']",150,30,"[7, 50, 100, 30]",mse,adam,512,50,0.1,383.h5
